TIME,REL_BAL_ENERGY,1_B4_QBAL,1_B4_DQAIRdT,1_B4_QHEAT,1_B4_QCOOL,1_B4_QINF,1_B4_QVENT,1B4_QCOUP,1_B4_QTRANS,1_B4_QGINT,1_B4_QWGAIN,1_B4_QSOL,1_B4_QSOLAIR,2_B4_QBAL,2_B4_DQAIRdT,2_B4_QHEAT,2_B4_QCOOL,2_B4_QINF,2_B4_QVENT,2B4_QCOUP,2_B4_QTRANS,2_B4_QGINT,2_B4_QWGAIN,2_B4_QSOL,2_B4_QSOLAIR,3_B4_QBAL,3_B4_DQAIRdT,3_B4_QHEAT,3_B4_QCOOL,3_B4_QINF,3_B4_QVENT,3B4_QCOUP,3_B4_QTRANS,3_B4_QGINT,3_B4_QWGAIN,3_B4_QSOL,3_B4_QSOLAIR
6127.00,0.00,-2.967E-11,0.000E+00,1.157E+04,0.000E+00,-1.134E+03,-2.472E+03,0.000E+00,-7.996E+03,2.160E+00,0.000E+00,2.822E+01,0.000E+00,1.815E-11,0.000E+00,9.841E+03,0.000E+00,-1.134E+03,-2.472E+03,0.000E+00,-6.268E+03,8.208E+00,0.000E+00,2.483E+01,0.000E+00,-1.054E-11,0.000E+00,7.199E+03,0.000E+00,-5.217E+02,-1.137E+03,0.000E+00,-5.548E+03,8.208E+00,0.000E+00,0.000E+00,0.000E+00
6128.00,0.00,2.916E-11,0.000E+00,1.148E+04,0.000E+00,-1.229E+03,-2.428E+03,0.000E+00,-8.127E+03,2.160E+00,0.000E+00,2.968E+02,0.000E+00,-8.811E-12,0.000E+00,9.774E+03,0.000E+00,-1.229E+03,-2.428E+03,0.000E+00,-6.380E+03,2.160E+00,0.000E+00,2.612E+02,0.000E+00,-8.949E-12,0.000E+00,7.076E+03,0.000E+00,-5.654E+02,-1.117E+03,0.000E+00,-5.396E+03,2.160E+00,0.000E+00,0.000E+00,0.000E+00
6129.00,0.00,2.842E-12,0.000E+00,1.059E+04,0.000E+00,-1.088E+03,-2.295E+03,0.000E+00,-7.838E+03,2.160E+00,0.000E+00,6.286E+02,0.000E+00,-2.717E-11,0.000E+00,8.942E+03,0.000E+00,-1.088E+03,-2.295E+03,0.000E+00,-6.115E+03,2.160E+00,0.000E+00,5.532E+02,0.000E+00,1.379E-11,0.000E+00,6.422E+03,0.000E+00,-5.003E+02,-1.056E+03,0.000E+00,-4.868E+03,2.160E+00,0.000E+00,0.000E+00,0.000E+00
6130.00,0.00,2.387E-12,0.000E+00,1.581E+04,0.000E+00,0.000E+00,-8.772E+03,0.000E+00,-7.911E+03,2.160E+00,0.000E+00,8.685E+02,0.000E+00,2.126E-11,0.000E+00,1.418E+04,0.000E+00,0.000E+00,-8.772E+03,0.000E+00,-6.175E+03,2.160E+00,0.000E+00,7.652E+02,0.000E+00,-1.673E-12,0.000E+00,8.708E+03,0.000E+00,0.000E+00,-4.035E+03,0.000E+00,-4.675E+03,2.160E+00,0.000E+00,0.000E+00,0.000E+00
6131.00,0.00,2.501E-12,0.000E+00,1.534E+04,0.000E+00,0.000E+00,-8.409E+03,0.000E+00,-7.969E+03,2.160E+00,0.000E+00,1.039E+03,0.000E+00,-2.217E-11,0.000E+00,1.371E+04,0.000E+00,0.000E+00,-8.409E+03,0.000E+00,-6.223E+03,2.160E+00,0.000E+00,9.163E+02,0.000E+00,-1.986E-11,0.000E+00,8.412E+03,0.000E+00,0.000E+00,-3.868E+03,0.000E+00,-4.546E+03,2.160E+00,0.000E+00,0.000E+00,0.000E+00
6132.00,0.00,-1.933E-11,0.000E+00,8.588E+03,0.000E+00,-6.200E+02,-1.925E+03,0.000E+00,-7.447E+03,2.160E+00,0.000E+00,1.401E+03,0.000E+00,1.319E-11,0.000E+00,6.941E+03,0.000E+00,-6.200E+02,-1.925E+03,0.000E+00,-5.638E+03,2.160E+00,0.000E+00,1.239E+03,0.000E+00,6.512E-12,0.000E+00,4.874E+03,0.000E+00,-2.852E+02,-8.853E+02,0.000E+00,-3.706E+03,2.160E+00,0.000E+00,0.000E+00,0.000E+00
6133.00,0.00,2.319E-11,0.000E+00,8.528E+03,0.000E+00,-6.393E+02,-1.910E+03,0.000E+00,-7.516E+03,2.160E+00,0.000E+00,1.535E+03,0.000E+00,2.751E-11,0.000E+00,6.889E+03,0.000E+00,-6.393E+02,-1.910E+03,0.000E+00,-5.699E+03,2.160E+00,0.000E+00,1.357E+03,0.000E+00,-2.128E-12,0.000E+00,4.806E+03,0.000E+00,-2.941E+02,-8.785E+02,0.000E+00,-3.636E+03,2.160E+00,0.000E+00,0.000E+00,0.000E+00
6134.00,0.00,3.365E-11,0.000E+00,8.635E+03,0.000E+00,-7.022E+02,-1.880E+03,0.000E+00,-7.394E+03,2.160E+00,0.000E+00,1.339E+03,0.000E+00,-2.615E-11,0.000E+00,6.986E+03,0.000E+00,-7.022E+02,-1.880E+03,0.000E+00,-5.586E+03,2.160E+00,0.000E+00,1.180E+03,0.000E+00,2.874E-12,0.000E+00,4.890E+03,0.000E+00,-3.230E+02,-8.649E+02,0.000E+00,-3.704E+03,2.160E+00,0.000E+00,0.000E+00,0.000E+00
6135.00,0.00,-6.366E-12,0.000E+00,7.830E+03,0.000E+00,-6.571E+02,-1.717E+03,0.000E+00,-6.506E+03,2.160E+00,0.000E+00,1.049E+03,0.000E+00,3.013E-11,0.000E+00,6.061E+03,0.000E+00,-6.571E+02,-1.717E+03,0.000E+00,-4.611E+03,2.160E+00,0.000E+00,9.224E+02,0.000E+00,-2.305E-11,0.000E+00,4.205E+03,0.000E+00,-3.023E+02,-7.899E+02,0.000E+00,-3.115E+03,2.160E+00,0.000E+00,0.000E+00,0.000E+00
6136.00,0.00,2.296E-11,0.000E+00,7.785E+03,0.000E+00,-5.748E+02,-1.658E+03,0.000E+00,-6.331E+03,2.160E+00,0.000E+00,7.771E+02,0.000E+00,-3.047E-11,0.000E+00,5.999E+03,0.000E+00,-5.748E+02,-1.658E+03,0.000E+00,-4.452E+03,2.160E+00,0.000E+00,6.838E+02,0.000E+00,3.784E-12,0.000E+00,4.222E+03,0.000E+00,-2.644E+02,-7.627E+02,0.000E+00,-3.197E+03,2.160E+00,0.000E+00,0.000E+00,0.000E+00
6137.00,0.00,-3.752E-12,0.000E+00,7.946E+03,0.000E+00,-5.881E+02,-1.688E+03,0.000E+00,-6.212E+03,2.160E+00,0.000E+00,5.402E+02,0.000E+00,-1.467E-11,0.000E+00,6.145E+03,0.000E+00,-5.881E+02,-1.688E+03,0.000E+00,-4.346E+03,2.160E+00,0.000E+00,4.753E+02,0.000E+00,-3.038E-12,0.000E+00,4.363E+03,0.000E+00,-2.705E+02,-7.763E+02,0.000E+00,-3.318E+03,2.160E+00,0.000E+00,0.000E+00,0.000E+00
6138.00,0.00,-3.189E-11,0.000E+00,7.869E+03,0.000E+00,-6.338E+02,-1.747E+03,0.000E+00,-5.845E+03,2.160E+00,0.000E+00,3.550E+02,0.000E+00,6.764E-12,0.000E+00,5.926E+03,0.000E+00,-6.338E+02,-1.747E+03,0.000E+00,-3.860E+03,2.160E+00,0.000E+00,3.124E+02,0.000E+00,2.288E-11,0.000E+00,4.258E+03,0.000E+00,-2.915E+02,-8.036E+02,0.000E+00,-3.165E+03,2.160E+00,0.000E+00,0.000E+00,0.000E+00
6139.00,0.00,2.927E-12,0.000E+00,8.138E+03,0.000E+00,-6.687E+02,-1.821E+03,0.000E+00,-5.717E+03,2.160E+00,0.000E+00,6.617E+01,0.000E+00,4.917E-12,0.000E+00,6.176E+03,0.000E+00,-6.687E+02,-1.821E+03,0.000E+00,-3.747E+03,2.160E+00,0.000E+00,5.823E+01,0.000E+00,2.743E-11,0.000E+00,4.484E+03,0.000E+00,-3.076E+02,-8.376E+02,0.000E+00,-3.341E+03,2.160E+00,0.000E+00,0.000E+00,0.000E+00
6140.00,0.00,-2.435E-11,-4.500E+02,5.814E+03,0.000E+00,-6.506E+02,-1.643E+03,0.000E+00,-3.972E+03,2.160E+00,0.000E+00,-3.578E-12,0.000E+00,8.468E-12,-4.500E+02,3.795E+03,0.000E+00,-6.506E+02,-1.643E+03,0.000E+00,-1.953E+03,2.160E+00,0.000E+00,-7.594E-12,0.000E+00,1.197E-11,-2.060E+02,2.885E+03,0.000E+00,-2.993E+02,-7.559E+02,0.000E+00,-2.038E+03,2.160E+00,0.000E+00,0.000E+00,0.000E+00
6141.00,0.00,1.119E-12,0.000E+00,4.563E+03,0.000E+00,-6.157E+02,-1.480E+03,0.000E+00,-2.469E+03,2.160E+00,0.000E+00,-3.120E-12,0.000E+00,-1.039E-11,0.000E+00,2.395E+03,0.000E+00,-6.157E+02,-1.480E+03,0.000E+00,-3.011E+02,2.160E+00,0.000E+00,-1.158E-12,0.000E+00,-8.171E-14,0.000E+00,1.841E+03,0.000E+00,-2.832E+02,-6.810E+02,0.000E+00,-8.792E+02,2.160E+00,0.000E+00,0.000E+00,0.000E+00
6142.00,0.00,-1.734E-11,0.000E+00,4.851E+03,0.000E+00,-7.077E+02,-1.614E+03,0.000E+00,-2.531E+03,2.160E+00,0.000E+00,4.337E-12,0.000E+00,2.223E-11,0.000E+00,2.678E+03,0.000E+00,-7.077E+02,-1.614E+03,0.000E+00,-3.648E+02,8.208E+00,0.000E+00,1.299E-11,0.000E+00,-6.903E-12,0.000E+00,2.040E+03,0.000E+00,-3.255E+02,-7.423E+02,0.000E+00,-9.805E+02,8.208E+00,0.000E+00,0.000E+00,0.000E+00
6143.00,0.00,-4.042E-11,0.000E+00,5.102E+03,0.000E+00,-7.706E+02,-1.747E+03,0.000E+00,-2.587E+03,2.160E+00,0.000E+00,-8.282E-12,0.000E+00,3.332E-11,0.000E+00,2.929E+03,0.000E+00,-7.706E+02,-1.747E+03,0.000E+00,-4.193E+02,8.208E+00,0.000E+00,3.791E-12,0.000E+00,-1.281E-11,0.000E+00,2.211E+03,0.000E+00,-3.545E+02,-8.036E+02,0.000E+00,-1.061E+03,8.208E+00,0.000E+00,0.000E+00,0.000E+00
6144.00,0.00,-3.363E-11,0.000E+00,6.262E+03,0.000E+00,-8.596E+02,-1.880E+03,0.000E+00,-3.524E+03,2.160E+00,0.000E+00,-3.303E-12,0.000E+00,1.646E-11,0.000E+00,4.118E+03,0.000E+00,-8.596E+02,-1.880E+03,0.000E+00,-1.387E+03,8.208E+00,0.000E+00,-4.148E-12,0.000E+00,-1.901E-12,0.000E+00,3.132E+03,0.000E+00,-3.954E+02,-8.649E+02,0.000E+00,-1.880E+03,8.208E+00,0.000E+00,0.000E+00,0.000E+00
6145.00,0.00,-1.316E-11,0.000E+00,6.575E+03,0.000E+00,-9.563E+02,-2.028E+03,0.000E+00,-3.593E+03,2.160E+00,0.000E+00,1.170E-11,0.000E+00,1.644E-11,0.000E+00,4.431E+03,0.000E+00,-9.563E+02,-2.028E+03,0.000E+00,-1.455E+03,8.208E+00,0.000E+00,-6.213E-12,0.000E+00,-4.629E-12,0.000E+00,3.356E+03,0.000E+00,-4.399E+02,-9.330E+02,0.000E+00,-1.991E+03,8.208E+00,0.000E+00,0.000E+00,0.000E+00
6146.00,0.00,-1.610E-11,0.000E+00,6.829E+03,0.000E+00,-9.925E+02,-2.176E+03,0.000E+00,-3.663E+03,2.160E+00,0.000E+00,1.331E-11,0.000E+00,-4.796E-12,0.000E+00,4.684E+03,0.000E+00,-9.925E+02,-2.176E+03,0.000E+00,-1.524E+03,8.208E+00,0.000E+00,1.120E-11,0.000E+00,-1.145E-11,0.000E+00,3.554E+03,0.000E+00,-4.565E+02,-1.001E+03,0.000E+00,-2.105E+03,8.208E+00,0.000E+00,0.000E+00,0.000E+00
6147.00,0.00,-1.514E-11,0.000E+00,7.764E+03,0.000E+00,-1.020E+03,-2.339E+03,0.000E+00,-4.407E+03,2.160E+00,0.000E+00,1.997E-12,0.000E+00,2.673E-11,0.000E+00,5.738E+03,0.000E+00,-1.020E+03,-2.339E+03,0.000E+00,-2.387E+03,8.208E+00,0.000E+00,-4.561E-12,0.000E+00,-2.055E-11,0.000E+00,4.364E+03,0.000E+00,-4.692E+02,-1.076E+03,0.000E+00,-2.827E+03,8.208E+00,0.000E+00,0.000E+00,0.000E+00
6148.00,0.00,1.365E-11,0.000E+00,7.951E+03,0.000E+00,-1.018E+03,-2.472E+03,0.000E+00,-4.463E+03,2.160E+00,0.000E+00,9.867E-12,0.000E+00,-6.275E-12,0.000E+00,5.924E+03,0.000E+00,-1.018E+03,-2.472E+03,0.000E+00,-2.442E+03,8.208E+00,0.000E+00,1.109E-11,0.000E+00,6.285E-12,0.000E+00,4.510E+03,0.000E+00,-4.682E+02,-1.137E+03,0.000E+00,-2.912E+03,8.208E+00,0.000E+00,0.000E+00,0.000E+00
6149.00,0.00,-1.424E-11,0.000E+00,8.184E+03,0.000E+00,-1.135E+03,-2.546E+03,0.000E+00,-4.505E+03,2.160E+00,0.000E+00,2.892E-12,0.000E+00,-6.396E-12,0.000E+00,6.157E+03,0.000E+00,-1.135E+03,-2.546E+03,0.000E+00,-2.483E+03,8.208E+00,0.000E+00,7.783E-12,0.000E+00,-2.464E-11,0.000E+00,4.672E+03,0.000E+00,-5.222E+02,-1.171E+03,0.000E+00,-2.987E+03,8.208E+00,0.000E+00,0.000E+00,0.000E+00
6150.00,0.00,-2.601E-11,4.500E+02,1.167E+04,0.000E+00,-1.423E+03,-2.916E+03,0.000E+00,-6.887E+03,2.160E+00,0.000E+00,1.113E-11,0.000E+00,-5.768E-12,4.500E+02,9.848E+03,0.000E+00,-1.423E+03,-2.916E+03,0.000E+00,-5.067E+03,8.208E+00,0.000E+00,9.321E-12,0.000E+00,4.011E-12,2.060E+02,7.240E+03,0.000E+00,-6.548E+02,-1.342E+03,0.000E+00,-5.046E+03,8.208E+00,0.000E+00,0.000E+00,0.000E+00
6151.00,0.00,-2.196E-11,0.000E+00,1.338E+04,0.000E+00,-1.590E+03,-3.212E+03,0.000E+00,-8.714E+03,2.808E+01,0.000E+00,1.047E+02,0.000E+00,9.550E-12,0.000E+00,1.164E+04,0.000E+00,-1.590E+03,-3.212E+03,0.000E+00,-6.930E+03,2.160E+00,0.000E+00,9.215E+01,0.000E+00,-2.168E-11,0.000E+00,8.614E+03,0.000E+00,-7.315E+02,-1.478E+03,0.000E+00,-6.407E+03,2.160E+00,0.000E+00,0.000E+00,0.000E+00
6152.00,0.00,-1.296E-11,0.000E+00,1.174E+04,0.000E+00,-1.385E+03,-2.828E+03,0.000E+00,-9.384E+03,2.160E+00,0.000E+00,1.853E+03,0.000E+00,-2.410E-11,0.000E+00,1.006E+04,0.000E+00,-1.385E+03,-2.828E+03,0.000E+00,-7.582E+03,2.160E+00,0.000E+00,1.732E+03,0.000E+00,1.457E-13,0.000E+00,7.223E+03,0.000E+00,-6.369E+02,-1.301E+03,0.000E+00,-5.288E+03,2.160E+00,0.000E+00,0.000E+00,0.000E+00
6153.00,0.00,-2.728E-12,0.000E+00,9.442E+03,0.000E+00,-9.923E+02,-2.117E+03,0.000E+00,-8.952E+03,2.808E+01,0.000E+00,2.591E+03,0.000E+00,2.638E-11,0.000E+00,7.883E+03,0.000E+00,-9.923E+02,-2.117E+03,0.000E+00,-7.230E+03,2.160E+00,0.000E+00,2.453E+03,0.000E+00,7.422E-12,0.000E+00,5.546E+03,0.000E+00,-4.564E+02,-9.738E+02,0.000E+00,-4.118E+03,2.160E+00,0.000E+00,0.000E+00,0.000E+00
6154.00,0.00,3.183E-12,0.000E+00,1.134E+04,0.000E+00,0.000E+00,-5.626E+03,0.000E+00,-9.130E+03,1.656E+01,0.000E+00,3.400E+03,0.000E+00,-1.910E-11,0.000E+00,9.805E+03,0.000E+00,0.000E+00,-5.626E+03,0.000E+00,-7.404E+03,2.160E+00,0.000E+00,3.223E+03,0.000E+00,1.743E-11,0.000E+00,5.849E+03,0.000E+00,0.000E+00,-2.588E+03,0.000E+00,-3.263E+03,2.160E+00,0.000E+00,0.000E+00,0.000E+00
6155.00,0.00,-7.731E-12,0.000E+00,7.956E+03,0.000E+00,0.000E+00,-2.722E+03,0.000E+00,-9.093E+03,1.656E+01,0.000E+00,3.843E+03,0.000E+00,2.456E-11,0.000E+00,6.439E+03,0.000E+00,0.000E+00,-2.722E+03,0.000E+00,-7.348E+03,2.160E+00,0.000E+00,3.630E+03,0.000E+00,4.693E-12,0.000E+00,3.565E+03,0.000E+00,0.000E+00,-1.252E+03,0.000E+00,-2.315E+03,2.160E+00,0.000E+00,0.000E+00,0.000E+00
6156.00,0.00,-1.091E-11,0.000E+00,2.899E+03,0.000E+00,-1.650E+01,-4.441E+01,0.000E+00,-6.722E+03,1.656E+01,0.000E+00,3.867E+03,0.000E+00,-2.092E-11,0.000E+00,1.314E+03,0.000E+00,-1.650E+01,-4.441E+01,0.000E+00,-4.886E+03,2.160E+00,0.000E+00,3.631E+03,0.000E+00,2.007E-11,3.564E+01,0.000E+00,0.000E+00,-1.634E+01,-4.399E+01,0.000E+00,9.382E+01,2.160E+00,0.000E+00,0.000E+00,0.000E+00
6157.00,0.00,3.683E-11,0.000E+00,2.109E+03,0.000E+00,1.690E+02,4.589E+02,0.000E+00,-6.541E+03,1.656E+01,0.000E+00,3.788E+03,0.000E+00,-3.138E-11,0.000E+00,5.064E+02,0.000E+00,1.690E+02,4.589E+02,0.000E+00,-4.680E+03,2.160E+00,0.000E+00,3.543E+03,0.000E+00,7.535E-12,5.608E+01,0.000E+00,0.000E+00,4.713E+01,1.269E+02,0.000E+00,-1.201E+02,2.160E+00,0.000E+00,0.000E+00,0.000E+00
6158.00,0.00,-6.912E-11,0.000E+00,1.284E+03,0.000E+00,3.529E+02,8.438E+02,0.000E+00,-6.343E+03,1.656E+01,0.000E+00,3.846E+03,0.000E+00,-1.319E-11,6.333E+01,0.000E+00,0.000E+00,3.354E+02,8.022E+02,0.000E+00,-4.922E+03,2.160E+00,0.000E+00,3.846E+03,0.000E+00,6.228E-12,1.852E+00,0.000E+00,0.000E+00,1.140E+02,2.657E+02,0.000E+00,-3.800E+02,2.160E+00,0.000E+00,0.000E+00,0.000E+00
6159.00,0.00,-5.912E-12,2.277E+02,0.000E+00,0.000E+00,4.339E+02,9.309E+02,0.000E+00,-5.045E+03,2.808E+01,0.000E+00,3.880E+03,0.000E+00,2.274E-11,4.385E+02,0.000E+00,0.000E+00,3.321E+02,7.088E+02,0.000E+00,-4.484E+03,2.160E+00,0.000E+00,3.880E+03,0.000E+00,6.768E-12,2.759E+02,0.000E+00,0.000E+00,9.206E+01,1.910E+02,0.000E+00,-9.299E+00,2.160E+00,0.000E+00,0.000E+00,0.000E+00
6160.00,0.00,-2.319E-11,-1.466E+02,0.000E+00,0.000E+00,4.487E+02,9.664E+02,0.000E+00,-5.118E+03,2.160E+00,0.000E+00,3.554E+03,0.000E+00,9.095E-12,-2.872E+02,0.000E+00,0.000E+00,3.334E+02,6.981E+02,0.000E+00,-4.875E+03,2.160E+00,0.000E+00,3.554E+03,0.000E+00,4.011E-12,-2.533E+02,0.000E+00,0.000E+00,1.074E+02,2.169E+02,0.000E+00,-5.799E+02,2.160E+00,0.000E+00,0.000E+00,0.000E+00
6161.00,0.00,-1.955E-11,1.704E+01,0.000E+00,0.000E+00,4.553E+02,9.629E+02,0.000E+00,-4.269E+03,2.808E+01,0.000E+00,2.839E+03,0.000E+00,-1.501E-11,1.123E+02,0.000E+00,0.000E+00,3.542E+02,7.243E+02,0.000E+00,-3.808E+03,2.160E+00,0.000E+00,2.839E+03,0.000E+00,1.635E-11,1.194E+02,0.000E+00,0.000E+00,1.330E+02,2.646E+02,0.000E+00,-2.804E+02,2.160E+00,0.000E+00,0.000E+00,0.000E+00
6162.00,0.00,-1.182E-11,8.352E+01,0.000E+00,0.000E+00,2.981E+02,6.006E+02,0.000E+00,-2.566E+03,2.808E+01,0.000E+00,1.723E+03,0.000E+00,-3.865E-12,1.189E+02,0.000E+00,0.000E+00,1.410E+02,2.761E+02,0.000E+00,-2.023E+03,2.160E+00,0.000E+00,1.723E+03,0.000E+00,2.433E-11,-1.346E+01,0.000E+00,0.000E+00,3.034E+01,5.839E+01,0.000E+00,-1.043E+02,2.160E+00,0.000E+00,0.000E+00,0.000E+00
6163.00,0.00,-3.649E-11,-1.816E+02,9.203E+02,0.000E+00,1.055E+02,2.062E+02,0.000E+00,-1.722E+03,2.808E+01,0.000E+00,2.805E+02,0.000E+00,-1.518E-11,-3.514E+02,0.000E+00,0.000E+00,-1.586E+01,-2.987E+01,0.000E+00,-5.372E+02,2.160E+00,0.000E+00,2.294E+02,0.000E+00,-7.415E-12,-1.482E+02,0.000E+00,0.000E+00,-2.473E+01,-4.580E+01,0.000E+00,-7.987E+01,2.160E+00,0.000E+00,0.000E+00,0.000E+00
6164.00,0.00,-1.255E-11,-1.790E+02,0.000E+00,0.000E+00,3.013E+01,5.855E+01,0.000E+00,-2.957E+02,2.808E+01,0.000E+00,-6.914E-13,0.000E+00,-2.960E-11,9.575E+01,0.000E+00,0.000E+00,-1.304E+02,-2.466E+02,0.000E+00,4.706E+02,2.160E+00,0.000E+00,2.089E-12,0.000E+00,3.147E-11,4.872E+01,0.000E+00,0.000E+00,-8.370E+01,-1.571E+02,0.000E+00,2.873E+02,2.160E+00,0.000E+00,0.000E+00,0.000E+00
6165.00,0.00,-1.615E-11,-4.932E+01,0.000E+00,0.000E+00,-1.415E+01,-2.810E+01,0.000E+00,-3.515E+01,2.808E+01,0.000E+00,-2.685E-12,0.000E+00,-2.349E-12,-1.550E+02,0.000E+00,0.000E+00,-2.320E+02,-4.445E+02,0.000E+00,5.193E+02,2.160E+00,0.000E+00,1.513E-11,0.000E+00,-9.745E-12,-1.240E+02,0.000E+00,0.000E+00,-1.141E+02,-2.162E+02,0.000E+00,2.042E+02,2.160E+00,0.000E+00,0.000E+00,0.000E+00
6166.00,0.00,-2.706E-11,-4.735E+01,0.000E+00,0.000E+00,-1.161E+02,-2.014E+02,0.000E+00,2.420E+02,2.808E+01,0.000E+00,4.156E-12,0.000E+00,-1.815E-11,2.033E+01,0.000E+00,0.000E+00,-3.564E+02,-5.927E+02,0.000E+00,9.673E+02,2.160E+00,0.000E+00,-1.227E-11,0.000E+00,-8.836E-12,5.896E+01,0.000E+00,0.000E+00,-1.701E+02,-2.822E+02,0.000E+00,5.092E+02,2.160E+00,0.000E+00,0.000E+00,0.000E+00
6167.00,0.00,-4.418E-11,-5.415E+01,0.000E+00,0.000E+00,-2.406E+02,-3.862E+02,0.000E+00,5.446E+02,2.808E+01,0.000E+00,-9.806E-12,0.000E+00,-3.559E-11,-1.011E+02,0.000E+00,0.000E+00,-5.113E+02,-7.912E+02,0.000E+00,1.199E+03,2.160E+00,0.000E+00,-4.129E-12,0.000E+00,6.057E-12,-8.295E+01,0.000E+00,0.000E+00,-2.474E+02,-3.821E+02,0.000E+00,5.444E+02,2.160E+00,0.000E+00,0.000E+00,0.000E+00
6168.00,0.00,-2.568E-11,-1.202E+02,9.801E+02,0.000E+00,-3.317E+02,-5.232E+02,0.000E+00,-2.476E+02,2.160E+00,0.000E+00,4.647E-12,0.000E+00,9.264E-12,-1.923E+02,0.000E+00,0.000E+00,-5.593E+02,-8.498E+02,0.000E+00,1.209E+03,8.208E+00,0.000E+00,1.207E-11,0.000E+00,4.579E-12,-7.733E+01,0.000E+00,0.000E+00,-2.589E+02,-3.919E+02,0.000E+00,5.652E+02,8.208E+00,0.000E+00,0.000E+00,0.000E+00
6169.00,0.00,1.203E-11,0.000E+00,9.707E+02,0.000E+00,-4.535E+02,-6.514E+02,0.000E+00,1.320E+02,2.160E+00,0.000E+00,1.481E-11,0.000E+00,-1.168E-11,5.045E+01,0.000E+00,0.000E+00,-6.898E+02,-9.637E+02,0.000E+00,1.696E+03,8.208E+00,0.000E+00,-2.955E-12,0.000E+00,2.038E-11,2.460E+01,0.000E+00,0.000E+00,-3.238E+02,-4.524E+02,0.000E+00,7.926E+02,8.208E+00,0.000E+00,0.000E+00,0.000E+00
6170.00,0.00,-2.327E-11,0.000E+00,1.307E+03,0.000E+00,-5.395E+02,-8.290E+02,0.000E+00,5.980E+01,2.160E+00,0.000E+00,5.450E-12,0.000E+00,2.022E-11,-8.594E+01,0.000E+00,0.000E+00,-7.485E+02,-1.118E+03,0.000E+00,1.772E+03,8.208E+00,0.000E+00,4.387E-12,0.000E+00,-1.901E-12,-4.278E+01,0.000E+00,0.000E+00,-3.501E+02,-5.221E+02,0.000E+00,8.212E+02,8.208E+00,0.000E+00,0.000E+00,0.000E+00
6171.00,0.00,-1.036E-11,0.000E+00,2.938E+03,0.000E+00,-6.006E+02,-1.007E+03,0.000E+00,-1.333E+03,2.160E+00,0.000E+00,4.269E-12,0.000E+00,1.140E-11,-1.766E+02,2.109E+02,0.000E+00,-6.894E+02,-1.123E+03,0.000E+00,1.417E+03,8.208E+00,0.000E+00,-5.687E-13,0.000E+00,1.197E-11,-8.504E+01,1.730E+02,0.000E+00,-3.193E+02,-5.193E+02,0.000E+00,5.724E+02,8.208E+00,0.000E+00,0.000E+00,0.000E+00
6172.00,0.00,-5.496E-11,0.000E+00,3.264E+03,0.000E+00,-7.116E+02,-1.155E+03,0.000E+00,-1.399E+03,2.160E+00,0.000E+00,1.056E-12,0.000E+00,-1.281E-11,3.554E+01,0.000E+00,0.000E+00,-7.343E+02,-1.178E+03,0.000E+00,1.940E+03,8.208E+00,0.000E+00,-1.523E-11,0.000E+00,2.538E-11,2.500E+01,0.000E+00,0.000E+00,-3.416E+02,-5.477E+02,0.000E+00,9.061E+02,8.208E+00,0.000E+00,0.000E+00,0.000E+00
6173.00,0.00,6.027E-12,0.000E+00,3.507E+03,0.000E+00,-8.071E+02,-1.258E+03,0.000E+00,-1.444E+03,2.160E+00,0.000E+00,-3.441E-12,0.000E+00,-4.709E-11,-3.554E+01,1.661E+02,0.000E+00,-8.239E+02,-1.282E+03,0.000E+00,1.896E+03,8.208E+00,0.000E+00,4.605E-12,0.000E+00,3.334E-11,-2.500E+01,1.059E+02,0.000E+00,-3.832E+02,-5.954E+02,0.000E+00,8.394E+02,8.208E+00,0.000E+00,0.000E+00,0.000E+00
6174.00,0.00,5.750E-12,4.500E+02,7.347E+03,0.000E+00,-1.034E+03,-1.628E+03,0.000E+00,-4.237E+03,2.160E+00,0.000E+00,7.424E-12,0.000E+00,6.613E-13,4.500E+02,4.304E+03,0.000E+00,-1.036E+03,-1.628E+03,0.000E+00,-1.198E+03,8.208E+00,0.000E+00,8.701E-12,0.000E+00,4.466E-12,2.060E+02,2.928E+03,0.000E+00,-4.773E+02,-7.491E+02,0.000E+00,-1.504E+03,8.208E+00,0.000E+00,0.000E+00,0.000E+00
6175.00,0.00,1.796E-11,0.000E+00,9.224E+03,0.000E+00,-1.279E+03,-1.954E+03,0.000E+00,-6.011E+03,2.160E+00,0.000E+00,1.879E+01,0.000E+00,-3.479E-11,0.000E+00,6.231E+03,0.000E+00,-1.279E+03,-1.954E+03,0.000E+00,-3.023E+03,8.208E+00,0.000E+00,1.653E+01,0.000E+00,3.311E-11,0.000E+00,4.378E+03,0.000E+00,-5.884E+02,-8.989E+02,0.000E+00,-2.899E+03,8.208E+00,0.000E+00,0.000E+00,0.000E+00
6176.00,0.00,9.834E-12,0.000E+00,8.841E+03,0.000E+00,-1.244E+03,-1.865E+03,0.000E+00,-6.232E+03,2.160E+00,0.000E+00,4.987E+02,0.000E+00,1.938E-11,0.000E+00,5.877E+03,0.000E+00,-1.244E+03,-1.865E+03,0.000E+00,-3.218E+03,8.208E+00,0.000E+00,4.417E+02,0.000E+00,4.011E-12,0.000E+00,4.033E+03,0.000E+00,-5.723E+02,-8.580E+02,0.000E+00,-2.611E+03,8.208E+00,0.000E+00,0.000E+00,0.000E+00
